Molecule ChEMBL ID,Smiles,score,Active_pred
,CC1=CCC2(C(C)C)CCC(C)(O2)C(O)CCC(C)(O)C(O)CC1,0.9485709071159363,1
,Oc1ccc(OCc2nn3c(-c4ccco4)nnc3s2)cc1,0.9485660791397095,1
,CCc1ccc(NC(=S)N/N=C(\C)c2cc(C)sc2C)cc1,0.9482797384262085,1
,CC1(C)CC[C@]2(C)CC[C@]3(C)C(=CCC4[C@@]5(C)CC[C](O)C(C)(C)C5CC[C@]43C)[C]2C1,0.9479265809059143,1
,Oc1ccccc1OCc1nn2c(-c3ccco3)nnc2s1,0.9479042887687683,1
,COc1cccc(C)c1/C=C(\C(=O)O)N1C(=O)c2ccccc2C1=O,0.9477397203445435,1
,C[C](CCCC(C)C)[C@]1CCC2C3=CCC4[C@@](C)C(O)CC[C@]4(C)C3CC[C@]12C,0.9475895166397095,1
,COc1ccc(CC2(Cc3cn(-c4ccc(Cl)cc4)nn3)C(=O)OC(C)(C)OC2=O)cc1,0.947178304195404,1
,COc1ccc(CC2(Cc3cn(-c4cccc(Br)c4)nn3)C(=O)OC(C)(C)OC2=O)cc1,0.9470844268798828,1
,CC(=O)OC1CCC(C)=CCCC2(C)OC2CC2(C(C)C)CCC1(C)O2,0.9467768669128418,1
,C/C(=N\NC(=S)Nc1cccc2ccccc12)c1ccc2ccccc2c1,0.9467548727989197,1
,O=[N+]([O-])c1ccc(/C=N/NC(=S)Nc2ccc([N+](=O)[O-])cc2)cc1,0.9462829232215881,1
,C[C@]12CC[C@](O)[C@](C)(C(=O)O)C1CC[C@]1(C)C2CC=C2C3[C@@](C)[C@@](C)CC[C@]3(C)CC[C@]21C,0.9460811018943787,1
,CC1(C)C(=O)CC[C@@]2(C)C1CC[C@]1(C)C2[C@](O)C=C2C3[C@](C)[C@](C)CC[C@]3(C)CC[C@]21C,0.9460498690605164,1
,C[C@@]12CC[C@]3(C)C(=CCC4[C@@]5(C)C[C@](O)[C@@](O)[C@](C)(C(=O)O)C5CC[C@]43C)[C]1[C@](C)[C@](C)CC2,0.9459756016731262,1
,COc1ccc(CC2(Cc3cn(-c4ccc(Br)cc4)nn3)C(=O)OC(C)(C)OC2=O)cc1,0.9454811811447144,1
,COc1cc(-c2nnc(S)o2)cc(OC)c1OC,0.9452974200248718,1
,Fc1ccc(-c2nn3c(-c4ccncc4)nnc3s2)cc1Cl,0.9450798630714417,1
,Fc1cc(Cl)ccc1-c1nn2c(-c3ccncc3)nnc2s1,0.9450591802597046,1
,C[C](CCCC(C)C)[C@]1CCC2C3=CCC4[C@@](C)C(=O)CC[C@]4(C)C3CC[C@]12C,0.9447543621063232,1
,Cc1ccc(OCc2nn3c(-c4cccc(Br)c4)nnc3s2)cc1,0.9447454214096069,1
,Fc1cc(Cl)ccc1-c1nnc(S)o1,0.9442670941352844,1
,CC(=O)OC1(C)C=CC(C(C)C)CC=C(C)C2CCC(C)(C=CC1)O2,0.9436202049255371,1
,C/C(=N\NC(=S)Nc1ccccc1)c1cc(C)sc1C,0.9433785676956177,1
